timestamp,temp_c,humidity_pct,pressure_hpa,dew_point_c
2026-09-08T00:00:05.125738+00:00,26.3,46.01,1017.6,13.75
2026-09-08T00:15:05.149709+00:00,25.99,44.96,1017.4,13.12
2026-09-08T00:30:05.145461+00:00,25.68,45.33,1017.2,12.96
2026-09-08T00:45:05.140813+00:00,25.47,43.81,1017.14,12.26
2026-09-08T01:00:05.131806+00:00,25.35,43.07,1016.91,11.89
2026-09-08T01:15:02.195103+00:00,25.17,42.9,1016.77,11.67
2026-09-08T01:30:04.240864+00:00,24.89,42.48,1016.73,11.27
2026-09-08T01:45:05.157401+00:00,24.82,43.1,1016.56,11.42
2026-09-08T02:00:05.149572+00:00,24.7,43.15,1016.45,11.33
2026-09-08T02:15:05.114549+00:00,24.52,43.54,1016.42,11.3
2026-09-08T02:30:05.121180+00:00,24.26,44.14,1016.28,11.28
2026-09-08T02:45:05.125101+00:00,24.1,44.48,1016.11,11.24
2026-09-08T03:00:05.146437+00:00,23.98,45.0,1015.95,11.31
2026-09-08T03:15:05.117538+00:00,23.92,46.28,1015.93,11.68
2026-09-08T03:30:05.128836+00:00,23.81,47.14,1015.81,11.86
2026-09-08T03:45:05.122207+00:00,23.62,48.0,1015.76,11.96
2026-09-08T04:00:05.154653+00:00,23.51,49.17,1015.58,12.23
2026-09-08T04:15:05.131623+00:00,23.42,49.96,1015.59,12.38
2026-09-08T04:30:03.203368+00:00,23.3,49.87,1015.4,12.25
2026-09-08T04:45:04.204112+00:00,23.24,49.4,1015.34,12.05
2026-09-08T05:00:04.218424+00:00,23.17,49.93,1015.4,12.15
2026-09-08T05:15:05.136524+00:00,22.98,49.73,1015.46,11.92
2026-09-08T05:30:05.137515+00:00,22.88,49.1,1015.42,11.62
2026-09-08T05:45:05.130631+00:00,22.83,48.89,1015.49,11.51
2026-09-08T06:00:05.132136+00:00,22.81,48.8,1015.52,11.47
2026-09-08T06:15:05.148214+00:00,22.93,48.44,1015.68,11.46
2026-09-08T06:30:05.130236+00:00,23.24,47.85,1015.7,11.57
2026-09-08T06:45:05.160656+00:00,23.55,47.71,1015.72,11.81
2026-09-08T07:00:05.122051+00:00,23.91,47.54,1015.65,12.08
2026-09-08T07:15:05.157147+00:00,24.42,46.91,1015.61,12.34
2026-09-08T07:30:05.134543+00:00,25.02,46.2,1015.72,12.66
2026-09-08T07:45:05.126439+00:00,25.54,45.58,1015.54,12.92
2026-09-08T08:00:05.132913+00:00,26.01,45.16,1015.49,13.21
2026-09-08T08:15:04.242082+00:00,26.48,44.33,1015.42,13.35
2026-09-08T08:30:04.208083+00:00,27.07,41.7,1015.34,12.95
2026-09-08T08:45:05.125913+00:00,28.3,42.01,1015.38,14.16
2026-09-08T09:00:05.131313+00:00,29.31,43.41,1015.44,15.58
2026-09-08T09:15:05.140137+00:00,30.33,36.93,1015.44,13.98
2026-09-08T09:30:05.168519+00:00,31.09,36.54,1015.42,14.49
2026-09-08T09:45:05.139222+00:00,31.59,38.1,1015.36,15.58
2026-09-08T10:00:05.170004+00:00,32.19,39.75,1015.27,16.78
2026-09-08T10:15:05.142692+00:00,34.47,38.52,1015.14,18.31
2026-09-08T10:30:05.148731+00:00,37.93,36.43,1014.93,20.47
2026-09-08T10:45:05.141144+00:00,39.95,33.47,1014.64,20.86
2026-09-08T11:00:04.204051+00:00,38.46,32.53,1014.42,19.1
2026-09-08T11:15:05.147921+00:00,38.9,33.95,1014.09,20.18
2026-09-08T11:30:05.125697+00:00,40.19,31.76,1013.8,20.22
2026-09-08T11:45:05.160831+00:00,41.04,27.45,1013.7,18.59
2026-09-08T12:00:05.137673+00:00,37.5,37.1,1013.53,20.39
2026-09-08T12:15:05.126214+00:00,37.89,36.71,1013.17,20.55
