timestamp,temp_c,humidity_pct,pressure_hpa,dew_point_c
2026-09-10T00:00:04.123721+00:00,23.45,83.25,1011.16,20.44
2026-09-10T00:15:04.120397+00:00,23.34,83.1,1011.12,20.3
2026-09-10T00:30:04.149649+00:00,23.36,82.97,1011.76,20.3
2026-09-10T00:45:04.113569+00:00,23.35,82.58,1011.37,20.21
2026-09-10T01:00:04.110912+00:00,23.35,83.27,1011.2,20.35
2026-09-10T01:15:04.159694+00:00,23.22,83.85,1011.28,20.33
2026-09-10T01:30:04.114279+00:00,23.05,82.79,1011.15,19.96
2026-09-10T01:45:04.109142+00:00,22.91,83.76,1011.04,20.01
2026-09-10T02:00:04.133446+00:00,22.77,84.08,1010.99,19.94
2026-09-10T02:15:04.105110+00:00,22.62,84.22,1010.88,19.82
2026-09-10T02:30:04.123688+00:00,22.51,84.14,1010.77,19.69
2026-09-10T02:45:04.111588+00:00,22.37,84.28,1010.64,19.58
2026-09-10T03:00:04.121979+00:00,22.26,84.61,1010.71,19.54
2026-09-10T03:15:04.117136+00:00,22.23,84.34,1011.01,19.46
2026-09-10T03:30:04.114759+00:00,22.21,83.94,1011.07,19.36
2026-09-10T03:45:04.105958+00:00,22.31,83.61,1011.25,19.4
2026-09-10T04:00:04.110267+00:00,22.23,83.41,1011.26,19.28
2026-09-10T04:15:04.120814+00:00,21.98,83.88,1011.47,19.13
2026-09-10T04:30:04.150989+00:00,21.83,84.04,1011.72,19.01
2026-09-10T04:45:04.118381+00:00,21.72,84.55,1011.71,19.0
2026-09-10T05:00:04.124889+00:00,21.6,85.03,1011.68,18.97
2026-09-10T05:15:04.126077+00:00,21.54,84.05,1011.79,18.73
2026-09-10T05:30:04.133247+00:00,21.45,83.48,1011.77,18.53
2026-09-10T05:45:04.096870+00:00,21.39,83.22,1011.86,18.43
2026-09-10T06:00:04.118797+00:00,21.35,83.23,1012.0,18.39
2026-09-10T06:15:04.116852+00:00,21.38,82.59,1012.31,18.3
2026-09-10T06:30:04.100129+00:00,21.61,82.56,1012.51,18.51
2026-09-10T06:45:04.099230+00:00,21.89,82.21,1012.81,18.72
2026-09-10T07:00:04.114485+00:00,22.2,81.52,1013.01,18.88
2026-09-10T07:15:04.129888+00:00,22.54,81.0,1013.37,19.12
2026-09-10T07:30:04.110874+00:00,22.91,79.7,1013.54,19.22
2026-09-10T07:45:04.146629+00:00,23.58,77.52,1013.7,19.42
2026-09-10T08:00:04.137490+00:00,23.8,77.09,1013.87,19.54
2026-09-10T08:15:04.107482+00:00,24.05,75.95,1013.9,19.54
2026-09-10T08:30:04.133806+00:00,24.35,74.19,1014.02,19.45
2026-09-10T08:45:04.136978+00:00,24.74,72.98,1014.13,19.57
2026-09-10T09:00:04.126543+00:00,25.36,71.54,1014.25,19.84
2026-09-10T09:15:04.112655+00:00,26.3,67.25,1014.39,19.74
2026-09-10T09:30:04.131128+00:00,26.82,66.92,1014.45,20.16
2026-09-10T09:45:04.101986+00:00,27.4,64.27,1014.63,20.06
2026-09-10T10:00:04.113022+00:00,28.65,61.02,1014.58,20.39
2026-09-10T10:15:04.103545+00:00,30.84,56.68,1014.4,21.24
2026-09-10T10:30:04.106115+00:00,36.76,47.95,1014.22,23.93
2026-09-10T10:45:04.126004+00:00,39.06,40.87,1014.1,23.36
2026-09-10T11:00:04.138506+00:00,43.09,36.16,1013.85,24.88
2026-09-10T11:15:04.126861+00:00,44.45,33.76,1013.63,24.91
2026-09-10T11:30:04.128922+00:00,45.01,31.47,1013.61,24.22
2026-09-10T11:45:04.117431+00:00,45.71,31.5,1013.41,24.84
2026-09-10T12:00:04.130387+00:00,45.96,29.98,1013.31,24.23
2026-09-10T12:15:04.128319+00:00,40.66,36.19,1013.46,22.76
2026-09-10T12:30:04.121949+00:00,38.5,39.11,1013.51,22.12
2026-09-10T12:45:04.105931+00:00,41.65,35.44,1013.29,23.28
2026-09-10T13:00:04.122600+00:00,42.14,35.47,1013.24,23.72
2026-09-10T13:15:04.119656+00:00,43.68,33.87,1013.31,24.3
2026-09-10T13:30:04.143418+00:00,42.3,34.04,1013.31,23.17
2026-09-10T13:45:04.130544+00:00,41.1,34.63,1013.27,22.42
2026-09-10T14:00:04.111396+00:00,38.56,38.08,1013.29,21.75
2026-09-10T14:15:04.129947+00:00,38.55,37.85,1013.16,21.64
2026-09-10T14:30:04.140934+00:00,38.66,39.18,1013.08,22.3
2026-09-10T14:45:04.145741+00:00,37.42,40.98,1013.13,21.94
2026-09-10T15:00:04.106840+00:00,34.84,44.13,1013.1,20.83
2026-09-10T15:15:04.105994+00:00,33.03,48.5,1013.06,20.72
2026-09-10T15:30:04.110804+00:00,32.13,52.15,1013.03,21.08
2026-09-10T15:45:04.103423+00:00,32.24,52.53,1013.05,21.3
2026-09-10T16:00:04.150278+00:00,31.59,53.07,1013.05,20.87
2026-09-10T16:15:04.099435+00:00,31.24,54.38,1013.03,20.94
2026-09-10T16:30:04.112747+00:00,30.82,54.97,1013.07,20.72
