timestamp,temp_c,humidity_pct,pressure_hpa,dew_point_c
2026-09-15T00:00:04.140380+00:00,23.2,69.28,1019.55,17.26
2026-09-15T00:15:04.132700+00:00,22.94,69.37,1019.58,17.03
2026-09-15T00:30:04.114396+00:00,22.76,69.53,1019.44,16.9
2026-09-15T00:45:04.119398+00:00,22.58,69.13,1019.3,16.63
2026-09-15T01:00:04.111894+00:00,22.42,69.07,1019.24,16.47
2026-09-15T01:15:04.115896+00:00,22.23,69.64,1019.15,16.42
2026-09-15T01:30:04.133624+00:00,22.06,70.12,1018.96,16.36
2026-09-15T01:45:04.118941+00:00,21.95,70.48,1018.98,16.34
2026-09-15T02:00:02.695155+00:00,21.81,70.83,1018.96,16.28
2026-09-15T02:15:04.103360+00:00,21.71,71.19,1018.95,16.26
2026-09-15T02:30:04.138313+00:00,21.59,71.41,1018.83,16.19
2026-09-15T02:45:04.123361+00:00,21.5,71.56,1018.85,16.14
2026-09-15T03:00:04.120307+00:00,21.33,71.8,1018.86,16.03
2026-09-15T03:15:04.120515+00:00,21.18,72.05,1018.69,15.94
2026-09-15T03:30:04.118486+00:00,21.08,72.39,1018.54,15.92
2026-09-15T03:45:04.108417+00:00,20.97,72.05,1018.48,15.74
2026-09-15T04:00:04.143643+00:00,20.83,71.13,1018.49,15.4
2026-09-15T04:15:04.130376+00:00,20.56,71.04,1018.36,15.13
2026-09-15T04:30:04.117252+00:00,20.34,71.37,1018.28,14.98
2026-09-15T04:45:04.142547+00:00,20.18,70.89,1018.36,14.73
2026-09-15T05:00:04.156024+00:00,20.05,69.34,1018.42,14.26
2026-09-15T05:15:04.103163+00:00,20.03,69.73,1018.46,14.33
2026-09-15T05:30:04.120883+00:00,19.96,70.07,1018.45,14.34
2026-09-15T05:45:04.113915+00:00,19.9,70.78,1018.46,14.44
2026-09-15T06:00:04.103083+00:00,19.83,70.6,1018.66,14.33
2026-09-15T06:15:04.107178+00:00,19.86,70.47,1018.77,14.33
2026-09-15T06:30:04.130712+00:00,19.99,68.46,1019.02,14.01
2026-09-15T06:45:04.104167+00:00,20.12,67.72,1019.09,13.96
2026-09-15T07:00:04.113140+00:00,20.37,67.7,1019.05,14.2
2026-09-15T07:15:04.139953+00:00,20.8,69.02,1019.04,14.9
2026-09-15T07:30:04.109929+00:00,21.22,70.18,1019.03,15.57
2026-09-15T07:45:04.112869+00:00,21.7,70.26,1019.02,16.05
2026-09-15T08:00:04.120453+00:00,22.2,71.27,1019.01,16.75
2026-09-15T08:15:04.104172+00:00,22.72,72.11,1019.07,17.43
