timestamp,temp_c,humidity_pct,pressure_hpa,dew_point_c
2026-09-24T00:00:29.372873+00:00,23.29,74.43,1020.35,18.49
2026-09-24T00:15:09.391256+00:00,23.16,75.02,1020.34,18.48
2026-09-24T00:30:09.300406+00:00,23.04,75.59,1020.35,18.49
2026-09-24T00:45:09.324674+00:00,22.91,76.18,1020.38,18.49
2026-09-24T01:00:09.326467+00:00,22.79,76.74,1020.3,18.49
2026-09-24T01:15:09.311660+00:00,22.66,77.24,1020.25,18.47
2026-09-24T01:30:29.338109+00:00,22.52,77.73,1020.19,18.44
2026-09-24T01:45:09.314710+00:00,22.44,78.31,1020.21,18.48
2026-09-24T02:00:09.310903+00:00,22.36,79.25,1020.17,18.58
2026-09-24T02:15:09.349377+00:00,22.28,79.47,1020.18,18.56
2026-09-24T02:30:29.360425+00:00,22.18,80.0,1020.02,18.56
