timestamp,temp_c,humidity_pct,pressure_hpa,dew_point_c
2026-09-07T00:00:05.122360+00:00,27.27,77.4,1018.97,22.96
2026-09-07T00:15:05.143853+00:00,27.04,77.19,1018.94,22.7
2026-09-07T00:30:05.131890+00:00,26.83,76.56,1018.9,22.36
2026-09-07T00:45:05.179373+00:00,26.47,75.21,1018.7,21.73
2026-09-07T01:00:05.132298+00:00,26.19,74.25,1018.64,21.24
2026-09-07T01:15:03.205854+00:00,25.87,70.69,1018.65,20.14
2026-09-07T01:30:05.127559+00:00,25.54,66.44,1018.64,18.82
2026-09-07T01:45:05.196579+00:00,25.25,63.81,1018.36,17.91
2026-09-07T02:00:04.219079+00:00,25.02,62.11,1018.3,17.26
2026-09-07T02:15:05.167800+00:00,24.76,62.1,1018.43,17.01
2026-09-07T02:30:05.129108+00:00,24.48,61.83,1018.43,16.68
2026-09-07T02:45:04.242052+00:00,24.31,61.86,1018.43,16.52
2026-09-07T03:00:04.218961+00:00,24.18,62.07,1018.39,16.45
2026-09-07T03:15:05.140765+00:00,24.06,62.99,1018.3,16.57
2026-09-07T03:30:05.159862+00:00,23.76,62.71,1018.27,16.22
2026-09-07T03:45:05.148646+00:00,23.47,60.13,1018.34,15.29
2026-09-07T04:00:05.112099+00:00,23.32,61.05,1018.26,15.39
2026-09-07T04:15:05.120217+00:00,23.29,65.82,1018.22,16.54
2026-09-07T04:30:03.197921+00:00,23.14,66.56,1018.17,16.57
2026-09-07T04:45:05.135481+00:00,22.94,64.56,1018.22,15.9
2026-09-07T05:00:05.165432+00:00,22.77,61.64,1018.21,15.01
2026-09-07T05:15:05.131502+00:00,22.7,60.2,1018.18,14.58
2026-09-07T05:30:04.233473+00:00,22.66,59.93,1018.29,14.48
2026-09-07T05:45:05.121484+00:00,22.6,59.55,1018.35,14.32
2026-09-07T06:00:05.117975+00:00,22.56,59.19,1018.52,14.19
2026-09-07T06:15:04.282929+00:00,22.53,58.49,1018.51,13.98
2026-09-07T06:30:05.151241+00:00,22.8,57.6,1018.63,13.99
2026-09-07T06:45:05.139383+00:00,23.15,56.9,1018.65,14.13
2026-09-07T07:00:05.137345+00:00,23.53,56.42,1018.79,14.35
2026-09-07T07:15:05.135500+00:00,23.98,55.9,1018.82,14.64
2026-09-07T07:30:05.128031+00:00,24.44,55.55,1018.95,14.96
2026-09-07T07:45:05.140677+00:00,24.93,55.06,1019.01,15.28
2026-09-07T08:00:05.149178+00:00,25.4,53.01,1019.05,15.12
2026-09-07T08:15:05.128406+00:00,25.92,52.54,1018.93,15.46
2026-09-07T08:30:05.156643+00:00,26.4,51.67,1019.13,15.65
