timestamp,temp_c,humidity_pct,pressure_hpa,dew_point_c
2026-09-16T00:00:04.121542+00:00,22.75,67.82,1015.62,16.49
2026-09-16T00:15:04.113481+00:00,22.62,68.29,1015.48,16.47
2026-09-16T00:30:04.131883+00:00,22.49,68.83,1015.45,16.47
2026-09-16T00:45:04.102622+00:00,22.38,69.45,1015.25,16.52
2026-09-16T01:00:04.150009+00:00,22.27,69.72,1015.06,16.47
2026-09-16T01:15:04.117559+00:00,22.15,69.56,1014.96,16.32
2026-09-16T01:30:04.136742+00:00,22.03,69.42,1014.8,16.17
2026-09-16T01:45:04.126198+00:00,21.97,69.37,1014.72,16.1
2026-09-16T02:00:04.130557+00:00,21.93,69.16,1014.51,16.02
2026-09-16T02:15:04.097357+00:00,21.83,69.24,1014.48,15.94
2026-09-16T02:30:04.120171+00:00,21.81,70.01,1014.44,16.1
